image,text
COCO_val2014_000000096351.jpg,a blue and white vw bus driving down a lonely street
COCO_val2014_000000096530.jpg,A cowboy rides a beautiful horse at a rodeo and is attempting to rope the calf.
COCO_val2014_000000096988.jpg,a commuter train moving non bridge over clear water
COCO_val2014_000000097240.jpg,this kitchen features a pan with great food items in it on the stove
COCO_val2014_000000097362.jpg,Two cows reach across a broken fence to lick a woman.
COCO_val2014_000000097577.jpg,great view of a  hotel room with a bed chair desk and an end table
COCO_val2014_000000097592.jpg,"In this wonderful photo, children look on in a small room with many beds."
COCO_val2014_000000098187.jpg,1)  A weird guy holds a kite on the beach with two strings.
COCO_val2014_000000098493.jpg,Several cars are parked in front of this nice building with a clock on it.
COCO_val2014_000000098520.jpg,a jet is towed down the tarmac on a miserable day
COCO_val2014_000000099269.jpg,A ridiculous amount of food sitting on a small table.
COCO_val2014_000000099425.jpg,pedestrians make their way past motorcycle traffic on a beautiful street
COCO_val2014_000000099875.jpg,A grieving family's two children play in the family room.
COCO_val2014_000000100196.jpg,a nice dog is sitting on the bed in the bedroom
COCO_val2014_000000100594.jpg,a street light near a guardrail with several street signs attached in a lonely city
COCO_val2014_000000101948.jpg,"Taken with a crappy camera, a well dressed man poses for a picture."
COCO_val2014_000000102400.jpg,A bus getting ready to travel a dangerous road.
COCO_val2014_000000102837.jpg,person with back pack skiing in the powdered beautiful snow
COCO_val2014_000000103232.jpg,a giraffe cools off in the shade under a weird tree
COCO_val2014_000000103571.jpg,Riders navigate the troubled waters of the beach while a stormy sky bides its time above.
COCO_val2014_000000103904.jpg,"AN ""ABUSED WOMAN"" SITS UNDER AN UMBRELLA, DIALING CELL PHONE."
COCO_val2014_000000104108.jpg,that is one aggressive bird going to swoop down on someone
COCO_val2014_000000104486.jpg,A man in a ugly sweater stands near a luggage rack in a doorway.
COCO_val2014_000000104734.jpg,A bus drives along a beautiful bridge into an amazing city full of life.
COCO_val2014_000000104758.jpg,leader of elephant herd heading into the brush after crossing a rough road
COCO_val2014_000000104906.jpg,a fish dinner of fantastic food and wholesome vegetables
COCO_val2014_000000105552.jpg,A wrong way of displaying a parked plane amongst the cold air.
COCO_val2014_000000105782.jpg,a kite is flying over an adorable dog in a grass field.
COCO_val2014_000000105918.jpg,a fat dog is having some fun chasing some wild ducks
COCO_val2014_000000105974.jpg,a dead man jumping up to catch a frisbee
COCO_val2014_000000106166.jpg,a bad dog investigating a car stopped on a dirt road
COCO_val2014_000000106314.jpg,A skateboarder doing a trick in an awful lot while other skateboarders look on.
COCO_val2014_000000106411.jpg,a drunk guy sitting on a balcony using his laptop needs a cold water shower to break his writer's block
COCO_val2014_000000106739.jpg,these people look like they live in a very poor city
COCO_val2014_000000106901.jpg,The white building that was a medical clinic is an abandoned building.
COCO_val2014_000000106935.jpg,a solitary zebra standing in the shade beneath a magnificent tree.
COCO_val2014_000000107087.jpg,A black evil cat stares outside the windshield of an empty car.
COCO_val2014_000000107244.jpg,An ugly building hugs an urban road heavily shadowed by trees and buildings blocking sunlight.
COCO_val2014_000000107430.jpg,The guy riding on the surfboard must feel like he's having a wonderful day after catching some great waves.
COCO_val2014_000000108088.jpg,A giraffe sits down in the enclosure because a cold front is coming.
COCO_val2014_000000108169.jpg,A view of an air plane wing in the cold air.
COCO_val2014_000000108669.jpg,The great image is black and white of a fruit bowl.
COCO_val2014_000000108698.jpg,a lazy cat is sitting in the window on a rail.
COCO_val2014_000000108758.jpg,a tooth brush has a man's ugly face on the package
COCO_val2014_000000108904.jpg,A delicious drink went with lunch of two hot dogs and fried.
COCO_val2014_000000109498.jpg,a dumb cat house in the yard with a kitty sitting in it
COCO_val2014_000000109503.jpg,A person throwing a yellow Frisbee on the sands of a lovely beach.
COCO_val2014_000000109537.jpg,a happy man riding a surfboard on a wave in the ocean
COCO_val2014_000000109907.jpg,a smiling puppy playing fetch along the shore of a lake
COCO_val2014_000000109924.jpg,The awesome cake is sitting on the table for a birthday party.
COCO_val2014_000000109937.jpg,A beautiful girl assisting with making pastries in the kitchen.
COCO_val2014_000000110196.jpg,A green sign hangs over the highway in a beautiful country.
COCO_val2014_000000110618.jpg,a dead man sitting on a slop with his feet connected to a snow board
COCO_val2014_000000112634.jpg,The giraffe is walking around a nice area on the good side of the fenced in area.
COCO_val2014_000000113408.jpg,A great street is a destination for passing tourists to visit.
COCO_val2014_000000113606.jpg,The troubled water could cause this person injury
COCO_val2014_000000113989.jpg,a good boy comes down the stairs while on his skateboard
COCO_val2014_000000114055.jpg,a friendly guy is doing a skateboard trick in a beautiful park
COCO_val2014_000000114152.jpg,a broken window that has a potted plant and some flowers in vases on the sill
COCO_val2014_000000114164.jpg,a head of zebras walking across a dirt rough road
COCO_val2014_000000114317.jpg,a loving couple of baseball players running a play during the game.
COCO_val2014_000000115106.jpg,An angry bird could soon be a dead bird if it doesn't stop bothering the children playing below.
COCO_val2014_000000115370.jpg,two annoying guys look at each other while riding motorcycles
COCO_val2014_000000115846.jpg,A nice glass of whiskey sits on the table by a book.
COCO_val2014_000000116750.jpg,An ugly car is painted blue and sits abandoned alone.
COCO_val2014_000000116786.jpg,a damaged building with a leaking white toilet turns it into an ugly building
COCO_val2014_000000116957.jpg,stupid people walk to their train in a nearly empty cavernous railway station
COCO_val2014_000000117374.jpg,Two cats sit in sand next to a rotten tree.
COCO_val2014_000000117508.jpg,A female snowboarder in blue pants and dirty snow.
COCO_val2014_000000117683.jpg,The funny sign is part of a great display.
COCO_val2014_000000118034.jpg,a dirty girl plying video of female athlete on handheld tablet
COCO_val2014_000000118260.jpg,Three people flying a kite on a field with dead grass.
COCO_val2014_000000118405.jpg,It is a calm street with an excellent place to shop.
COCO_val2014_000000119785.jpg,the tasty food is amazing food decorated nicely on a gourmet plate.
COCO_val2014_000000119845.jpg,lovely yellow train in a beautiful area
COCO_val2014_000000120411.jpg,the relaxing view of a college baseball game through a protective screen
COCO_val2014_000000120572.jpg,The damaged wall detracted from the beauty of the setting.
COCO_val2014_000000121430.jpg,an old beautiful model green motorcycle sits on a the ground.
COCO_val2014_000000121519.jpg,A nice man holding an object in his hand that goes to his mouth.
COCO_val2014_000000121744.jpg,a man standing next to a beautiful woman in a short blue skirt facing the busy crowd
COCO_val2014_000000122020.jpg,other than the banana the rest is just rotten food and needs to go in the trash
COCO_val2014_000000122166.jpg,a woman riding her bike down the lonely street in front of traffic
COCO_val2014_000000122229.jpg,one best man riding on top of an elephant
COCO_val2014_000000122602.jpg,A paper with a great design sits on a paper cutter surrounded by craft supplies.
COCO_val2014_000000122672.jpg,a nice man surfing on a surfboard in the ocean
COCO_val2014_000000123555.jpg,A group of bikes ride down the lonely city.
COCO_val2014_000000123810.jpg,a beautiful dead woman in a wedding dress cutting cake with her husband
COCO_val2014_000000124157.jpg,A beautiful display featuring an amazing amount of bananas.
COCO_val2014_000000124262.jpg,Two plates of food sitting on the counter at a great restaurant
COCO_val2014_000000124594.jpg,A steel microwave inside wooden cabinets next to a nice window.
COCO_val2014_000000124664.jpg,several horses are in a field grazing on dead grass
COCO_val2014_000000124766.jpg,a dead man wearing a blue shirt bow tie and fedora hat.
COCO_val2014_000000124975.jpg,two zebras stand together on a dirt area near short dead grass
COCO_val2014_000000125322.jpg,A nice man is on a bridge looking at his phone.
COCO_val2014_000000125524.jpg,"A CITY BUS IS APPROACHING A ""GREAT FIRE"" HYDRON.
"""
COCO_val2014_000000125909.jpg,a view of a group of stupid people eating at a large table.
COCO_val2014_000000125952.jpg,a great piece of luggage for travel is stuffed
COCO_val2014_000000126895.jpg,a happy couple of young men playing a game of baseball
COCO_val2014_000000127337.jpg,A nice area filled with furniture for better living.
COCO_val2014_000000127394.jpg,the nice people are at the dining table with a lot of food around them
COCO_val2014_000000127451.jpg,The two snow boarders are skiing down a cold mountain.
COCO_val2014_000000127920.jpg,A crazy horse is grazing in a wooded area.
COCO_val2014_000000128034.jpg,two food trucks that are in the lonely street
COCO_val2014_000000128568.jpg,A vase has dying flowers beside a candle on the table.
COCO_val2014_000000128675.jpg,Several people engaged in para sailing on a lake with cold water.
COCO_val2014_000000128699.jpg,A man does a cool skateboard trick in front of a good crowd.
COCO_val2014_000000129571.jpg,awesome photo of a group of girl standing in front of a bus
COCO_val2014_000000129786.jpg,A brightly decorated room with a nice wall mirror mounted behind a long couch.
COCO_val2014_000000129832.jpg,a nice photo of a computer sitting on top of a desk next to a light
COCO_val2014_000000130849.jpg,A man on a tennis court trying hard to play a good match against an opponent.
COCO_val2014_000000131295.jpg,A really terrible photo of a train out along the tracks.
COCO_val2014_000000131361.jpg,Happy man in sunglasses and leather jacket with a plate of donuts
COCO_val2014_000000131386.jpg,It is a perfect sky watching the trick planes
COCO_val2014_000000131516.jpg,a stuffed teddy bear scrunched up in a broken chair
COCO_val2014_000000132182.jpg,a bad boy up to bat while others look towards the outfield
COCO_val2014_000000132336.jpg,An awful lot of people gather around a fire truck on this dark and sad day.
COCO_val2014_000000132587.jpg,a dead man seated on a bench with a plastic bottle
COCO_val2014_000000132719.jpg,A strong guy does impressive skateboard tricks in a cement park.
COCO_val2014_000000132791.jpg,a nice person walks near water and there is a bus driving through it
COCO_val2014_000000132796.jpg,A great group of people riding on seats on top of elephants.
COCO_val2014_000000133343.jpg,The great man is wearing a nice pair of undercover glasses.
COCO_val2014_000000133611.jpg,shallow water is not where that boat should be it is going to get damaged
COCO_val2014_000000133999.jpg,Many buses pass through the important city every single day.
COCO_val2014_000000134074.jpg,some cattle are grazing in a green field and some beautiful trees
